levels,algs,ratios,variable,times
0.001,sz,43.23,dst_a3_SRF,167
0.001,sz,43.23,dst_a3_SRF,168
0.001,sz,43.23,dst_a3_SRF,169
0.001,sz,43.23,dst_a3_SRF,170
0.001,sz,43.23,dst_a3_SRF,171
0.001,sz,43.23,dst_a3_SRF,172
0.001,sz,43.23,dst_a3_SRF,173
0.001,sz,43.23,dst_a3_SRF,174
0.001,sz,43.23,dst_a3_SRF,175
0.001,sz,43.23,dst_a3_SRF,176
0.0001,sz,19.67,dst_a3_SRF,177
0.001,sz,43.23,dst_a3_SRF,178
0.001,sz,43.23,dst_a3_SRF,179
0.0001,sz,19.67,dst_a3_SRF,180
0.001,sz,43.23,dst_a3_SRF,181
0.001,sz,43.23,dst_a3_SRF,182
0.001,sz,43.23,dst_a3_SRF,183
0.0001,sz,19.67,dst_a3_SRF,184
0.0001,sz,19.67,dst_a3_SRF,185
0.001,sz,43.23,dst_a3_SRF,186
0.001,sz,43.23,dst_a3_SRF,187
0.001,sz,43.23,dst_a3_SRF,188
0.001,sz,43.23,dst_a3_SRF,189
0.001,sz,43.23,dst_a3_SRF,190
0.001,sz,43.23,dst_a3_SRF,191
0.001,sz,43.23,dst_a3_SRF,192
0.001,sz,43.23,dst_a3_SRF,193
0.001,sz,43.23,dst_a3_SRF,194
0.001,sz,43.23,dst_a3_SRF,195
0.001,sz,43.23,dst_a3_SRF,196
0.0001,sz,19.67,dst_a3_SRF,197
0.001,sz,43.23,dst_a3_SRF,198
0.001,sz,43.23,dst_a3_SRF,199
0.001,sz,43.23,dst_a3_SRF,200
0.001,sz,43.23,dst_a3_SRF,201
0.0001,sz,19.67,dst_a3_SRF,202
0.001,sz,43.23,dst_a3_SRF,203
0.001,sz,43.23,dst_a3_SRF,204
0.001,sz,43.23,dst_a3_SRF,205
0.001,sz,43.23,dst_a3_SRF,206
0.001,sz,43.23,dst_a3_SRF,207
0.001,sz,43.23,dst_a3_SRF,208
0.001,sz,43.23,dst_a3_SRF,209
0.001,sz,43.23,dst_a3_SRF,210
0.001,sz,43.23,dst_a3_SRF,211
0.001,sz,43.23,dst_a3_SRF,212
0.001,sz,43.23,dst_a3_SRF,213
0.001,sz,43.23,dst_a3_SRF,214
0.001,sz,43.23,dst_a3_SRF,215
0.001,sz,43.23,dst_a3_SRF,216
0.001,sz,43.23,dst_a3_SRF,217
0.001,sz,43.23,dst_a3_SRF,218
0.001,sz,43.23,dst_a3_SRF,219
0.001,sz,43.23,dst_a3_SRF,220
0.001,sz,43.23,dst_a3_SRF,221
0.001,sz,43.23,dst_a3_SRF,222
0.001,sz,43.23,dst_a3_SRF,223
0.001,sz,43.23,dst_a3_SRF,224
0.001,sz,43.23,dst_a3_SRF,225
0.001,sz,43.23,dst_a3_SRF,226
0.0001,sz,19.67,dst_a3_SRF,227
0.001,sz,43.23,dst_a3_SRF,228
0.0001,sz,19.67,dst_a3_SRF,229
0.001,sz,43.23,dst_a3_SRF,230
0.0001,sz,19.67,dst_a3_SRF,231
0.001,sz,43.23,dst_a3_SRF,232
0.001,sz,43.23,dst_a3_SRF,233
0.001,sz,43.23,dst_a3_SRF,234
0.001,sz,43.23,dst_a3_SRF,235
0.001,sz,43.23,dst_a3_SRF,236
0.001,sz,43.23,dst_a3_SRF,237
0.001,sz,43.23,dst_a3_SRF,238
0.0001,sz,19.67,dst_a3_SRF,239
0.001,sz,43.23,dst_a3_SRF,240
0.001,sz,43.23,dst_a3_SRF,241
0.001,sz,43.23,dst_a3_SRF,242
0.001,sz,43.23,dst_a3_SRF,243
0.001,sz,43.23,dst_a3_SRF,244
0.001,sz,43.23,dst_a3_SRF,245
0.001,sz,43.23,dst_a3_SRF,246
0.001,sz,43.23,dst_a3_SRF,247
0.001,sz,43.23,dst_a3_SRF,248
0.001,sz,43.23,dst_a3_SRF,249
0.001,sz,43.23,dst_a3_SRF,250
0.001,sz,43.23,dst_a3_SRF,251
0.001,sz,43.23,dst_a3_SRF,252
0.0001,sz,19.67,dst_a3_SRF,253
0.001,sz,43.23,dst_a3_SRF,254
0.001,sz,43.23,dst_a3_SRF,255
0.001,sz,43.23,dst_a3_SRF,256
0.001,sz,43.23,dst_a3_SRF,257
0.0001,sz,19.67,dst_a3_SRF,258
0.0001,sz,19.67,dst_a3_SRF,259
0.001,sz,43.23,dst_a3_SRF,260
0.001,sz,43.23,dst_a3_SRF,261
0.001,sz,43.23,dst_a3_SRF,262
0.0001,sz,19.67,dst_a3_SRF,263
0.001,sz,43.23,dst_a3_SRF,264
0.001,sz,43.23,dst_a3_SRF,265
0.001,sz,43.23,dst_a3_SRF,266
0.001,sz,43.23,dst_a3_SRF,267
0.001,sz,43.23,dst_a3_SRF,268
0.001,sz,43.23,dst_a3_SRF,269
0.0001,sz,19.67,dst_a3_SRF,270
0.001,sz,43.23,dst_a3_SRF,271
0.001,sz,43.23,dst_a3_SRF,272
0.001,sz,43.23,dst_a3_SRF,273
0.001,sz,43.23,dst_a3_SRF,274
0.001,sz,43.23,dst_a3_SRF,275
0.001,sz,43.23,dst_a3_SRF,276
0.001,sz,43.23,dst_a3_SRF,277
0.001,sz,43.23,dst_a3_SRF,278
0.001,sz,43.23,dst_a3_SRF,279
0.001,sz,43.23,dst_a3_SRF,280
0.0001,sz,19.67,dst_a3_SRF,281
0.005,sz,71.32,dst_a3_SRF,282
0.001,sz,43.23,dst_a3_SRF,283
0.001,sz,43.23,dst_a3_SRF,284
0.001,sz,43.23,dst_a3_SRF,285
0.001,sz,43.23,dst_a3_SRF,286
0.001,sz,43.23,dst_a3_SRF,287
0.001,sz,43.23,dst_a3_SRF,288
0.005,sz,71.32,dst_a3_SRF,289
0.001,sz,43.23,dst_a3_SRF,290
0.001,sz,43.23,dst_a3_SRF,291
0.001,sz,43.23,dst_a3_SRF,292
0.0001,sz,19.67,dst_a3_SRF,293
0.001,sz,43.23,dst_a3_SRF,294
0.001,sz,43.23,dst_a3_SRF,295
0.001,sz,43.23,dst_a3_SRF,296
0.001,sz,43.23,dst_a3_SRF,297
0.005,sz,71.32,dst_a3_SRF,298
0.001,sz,43.23,dst_a3_SRF,299
0.001,sz,43.23,dst_a3_SRF,300
0.001,sz,43.23,dst_a3_SRF,301
0.001,sz,43.23,dst_a3_SRF,302
0.001,sz,43.23,dst_a3_SRF,303
0.001,sz,43.23,dst_a3_SRF,304
0.001,sz,43.23,dst_a3_SRF,305
0.001,sz,43.23,dst_a3_SRF,306
0.001,sz,43.23,dst_a3_SRF,307
0.001,sz,43.23,dst_a3_SRF,308
0.001,sz,43.23,dst_a3_SRF,309
0.001,sz,43.23,dst_a3_SRF,310
0.001,sz,43.23,dst_a3_SRF,311
0.001,sz,43.23,dst_a3_SRF,312
0.001,sz,43.23,dst_a3_SRF,313
0.001,sz,43.23,dst_a3_SRF,314
0.001,sz,43.23,dst_a3_SRF,315
0.001,sz,43.23,dst_a3_SRF,316
0.0001,sz,19.67,dst_a3_SRF,317
0.001,sz,43.23,dst_a3_SRF,318
0.001,sz,43.23,dst_a3_SRF,319
0.001,sz,43.23,dst_a3_SRF,320
0.001,sz,43.23,dst_a3_SRF,321
0.001,sz,43.23,dst_a3_SRF,322
0.001,sz,43.23,dst_a3_SRF,323
0.0001,sz,19.67,dst_a3_SRF,324
0.001,sz,43.23,dst_a3_SRF,325
0.001,sz,43.23,dst_a3_SRF,326
0.001,sz,43.23,dst_a3_SRF,327
0.001,sz,43.23,dst_a3_SRF,328
0.001,sz,43.23,dst_a3_SRF,329
0.001,sz,43.23,dst_a3_SRF,330
0.001,sz,43.23,dst_a3_SRF,331
0.001,sz,43.23,dst_a3_SRF,332
0.001,sz,43.23,dst_a3_SRF,333
0.0001,sz,19.67,dst_a3_SRF,334
0.001,sz,43.23,dst_a3_SRF,335
0.001,sz,43.23,dst_a3_SRF,336
0.001,sz,43.23,dst_a3_SRF,337
0.001,sz,43.23,dst_a3_SRF,338
0.001,sz,43.23,dst_a3_SRF,339
0.001,sz,43.23,dst_a3_SRF,340
0.001,sz,43.23,dst_a3_SRF,341
0.001,sz,43.23,dst_a3_SRF,342
0.001,sz,43.23,dst_a3_SRF,343
0.001,sz,43.23,dst_a3_SRF,344
0.001,sz,43.23,dst_a3_SRF,345
0.0001,sz,19.67,dst_a3_SRF,346
0.001,sz,43.23,dst_a3_SRF,347
0.001,sz,43.23,dst_a3_SRF,348
0.001,sz,43.23,dst_a3_SRF,349
0.001,sz,43.23,dst_a3_SRF,350
0.001,sz,43.23,dst_a3_SRF,351
0.001,sz,43.23,dst_a3_SRF,352
0.001,sz,43.23,dst_a3_SRF,353
0.001,sz,43.23,dst_a3_SRF,354
0.001,sz,43.23,dst_a3_SRF,355
0.001,sz,43.23,dst_a3_SRF,356
0.001,sz,43.23,dst_a3_SRF,357
0.001,sz,43.23,dst_a3_SRF,358
0.001,sz,43.23,dst_a3_SRF,359
,,,,0
,,,,1
,,,,2
,,,,3
,,,,4
,,,,5
,,,,6
,,,,7
,,,,8
,,,,9
,,,,10
,,,,11
,,,,12
,,,,13
,,,,14
,,,,15
,,,,16
,,,,17
,,,,18
,,,,19
,,,,20
,,,,21
,,,,22
,,,,23
,,,,24
,,,,25
,,,,26
,,,,27
,,,,28
,,,,29
,,,,30
,,,,31
,,,,32
,,,,33
,,,,34
,,,,35
,,,,36
,,,,37
,,,,38
,,,,39
,,,,40
,,,,41
,,,,42
,,,,43
,,,,44
,,,,45
,,,,46
,,,,47
,,,,48
,,,,49
,,,,50
,,,,51
,,,,52
,,,,53
,,,,54
,,,,55
,,,,56
,,,,57
,,,,58
,,,,59
,,,,60
,,,,61
,,,,62
,,,,63
,,,,64
,,,,65
,,,,66
,,,,67
,,,,68
,,,,69
,,,,70
,,,,71
,,,,72
,,,,73
,,,,74
,,,,75
,,,,76
,,,,77
,,,,78
,,,,79
,,,,80
,,,,81
,,,,82
,,,,83
,,,,84
,,,,85
,,,,86
,,,,87
,,,,88
,,,,89
,,,,90
,,,,91
,,,,92
,,,,93
,,,,94
,,,,95
,,,,96
,,,,97
,,,,98
,,,,99
,,,,100
,,,,101
,,,,102
,,,,103
,,,,104
,,,,105
,,,,106
,,,,107
,,,,108
,,,,109
,,,,110
,,,,111
,,,,112
,,,,113
,,,,114
,,,,115
,,,,116
,,,,117
,,,,118
,,,,119
,,,,120
,,,,121
,,,,122
,,,,123
,,,,124
,,,,125
,,,,126
,,,,127
,,,,128
,,,,129
,,,,130
,,,,131
,,,,132
,,,,133
,,,,134
,,,,135
,,,,136
,,,,137
,,,,138
,,,,139
,,,,140
,,,,141
,,,,142
,,,,143
,,,,144
,,,,145
,,,,146
,,,,147
,,,,148
,,,,149
,,,,150
,,,,151
,,,,152
,,,,153
,,,,154
,,,,155
,,,,156
,,,,157
,,,,158
,,,,159
,,,,160
,,,,161
,,,,162
,,,,163
,,,,164
,,,,165
,,,,166
,,,,167
,,,,168
,,,,169
,,,,170
,,,,171
,,,,172
,,,,173
,,,,174
,,,,175
,,,,176
,,,,177
,,,,178
,,,,179
,,,,180
,,,,181
,,,,182
,,,,183
,,,,184
,,,,185
,,,,186
,,,,187
,,,,188
,,,,189
,,,,190
,,,,191
,,,,192
,,,,193
,,,,194
,,,,195
,,,,196
,,,,197
,,,,198
,,,,199
,,,,200
,,,,201
,,,,202
,,,,203
,,,,204
,,,,205
,,,,206
,,,,207
,,,,208
,,,,209
,,,,210
,,,,211
,,,,212
,,,,213
,,,,214
,,,,215
,,,,216
,,,,217
,,,,218
,,,,219
,,,,220
,,,,221
,,,,222
,,,,223
,,,,224
,,,,225
,,,,226
,,,,227
,,,,228
,,,,229
,,,,230
,,,,231
,,,,232
,,,,233
,,,,234
,,,,235
,,,,236
,,,,237
,,,,238
,,,,239
,,,,240
,,,,241
,,,,242
,,,,243
,,,,244
,,,,245
,,,,246
,,,,247
,,,,248
,,,,249
,,,,250
,,,,251
,,,,252
,,,,253
,,,,254
,,,,255
,,,,256
,,,,257
,,,,258
,,,,259
,,,,260
,,,,261
,,,,262
,,,,263
,,,,264
,,,,265
,,,,266
,,,,267
,,,,268
,,,,269
,,,,270
,,,,271
,,,,272
,,,,273
,,,,274
,,,,275
,,,,276
,,,,277
,,,,278
,,,,279
,,,,280
,,,,281
,,,,282
,,,,283
,,,,284
,,,,285
,,,,286
,,,,287
,,,,288
,,,,289
,,,,290
,,,,291
,,,,292
,,,,293
,,,,294
,,,,295
,,,,296
,,,,297
,,,,298
,,,,299
,,,,300
,,,,301
,,,,302
,,,,303
,,,,304
,,,,305
,,,,306
,,,,307
,,,,308
,,,,309
,,,,310
,,,,311
,,,,312
,,,,313
,,,,314
,,,,315
,,,,316
,,,,317
,,,,318
,,,,319
,,,,320
,,,,321
,,,,322
,,,,323
,,,,324
,,,,325
,,,,326
,,,,327
,,,,328
,,,,329
,,,,330
,,,,331
,,,,332
,,,,333
,,,,334
,,,,335
,,,,336
,,,,337
,,,,338
,,,,339
,,,,340
,,,,341
,,,,342
,,,,343
,,,,344
,,,,345
,,,,346
,,,,347
,,,,348
,,,,349
,,,,350
,,,,351
,,,,352
,,,,353
,,,,354
,,,,355
,,,,356
,,,,357
,,,,358
,,,,359
,,,,0
,,,,1
,,,,2
,,,,3
,,,,4
,,,,5
,,,,6
,,,,7
,,,,8
,,,,9
,,,,10
,,,,11
,,,,12
,,,,13
,,,,14
,,,,15
,,,,16
,,,,17
,,,,18
,,,,19
,,,,20
,,,,21
,,,,22
,,,,23
,,,,24
,,,,25
,,,,26
,,,,27
,,,,28
,,,,29
,,,,30
,,,,31
,,,,32
,,,,33
,,,,34
,,,,35
,,,,36
,,,,37
,,,,38
,,,,39
,,,,40
,,,,41
,,,,42
,,,,43
,,,,44
,,,,45
,,,,46
,,,,47
,,,,48
,,,,49
,,,,50
,,,,51
,,,,52
,,,,53
,,,,54
,,,,55
,,,,56
,,,,57
,,,,58
,,,,59
,,,,60
,,,,61
,,,,62
,,,,63
,,,,64
,,,,65
,,,,66
,,,,67
,,,,68
,,,,69
,,,,70
,,,,71
,,,,72
,,,,73
,,,,74
,,,,75
,,,,76
,,,,77
,,,,78
,,,,79
,,,,80
,,,,81
,,,,82
,,,,83
,,,,84
,,,,85
,,,,86
,,,,87
,,,,88
,,,,89
,,,,90
,,,,91
,,,,92
,,,,93
,,,,94
,,,,95
,,,,96
,,,,97
,,,,98
,,,,99
,,,,100
,,,,101
,,,,102
,,,,103
,,,,104
,,,,105
,,,,106
,,,,107
,,,,108
,,,,109
,,,,110
,,,,111
,,,,112
,,,,113
,,,,114
,,,,115
,,,,116
,,,,117
,,,,118
,,,,119
,,,,120
,,,,121
,,,,122
,,,,123
,,,,124
,,,,125
,,,,126
,,,,127
,,,,128
,,,,129
,,,,130
,,,,131
,,,,132
,,,,133
,,,,134
,,,,135
,,,,136
,,,,137
,,,,138
,,,,139
,,,,140
,,,,141
,,,,142
,,,,143
,,,,144
,,,,145
,,,,146
,,,,147
,,,,148
,,,,149
,,,,150
,,,,151
,,,,152
,,,,153
,,,,154
,,,,155
,,,,156
,,,,157
,,,,158
,,,,159
,,,,160
,,,,161
,,,,162
,,,,163
,,,,164
,,,,165
,,,,166
,,,,167
,,,,168
,,,,169
,,,,170
,,,,171
,,,,172
,,,,173
,,,,174
,,,,175
,,,,176
,,,,177
,,,,178
,,,,179
,,,,180
,,,,181
,,,,182
,,,,183
,,,,184
,,,,185
,,,,186
,,,,187
,,,,188
,,,,189
,,,,190
,,,,191
,,,,192
,,,,193
,,,,194
,,,,195
,,,,196
,,,,197
,,,,198
,,,,199
,,,,200
,,,,201
,,,,202
,,,,203
,,,,204
,,,,205
,,,,206
,,,,207
,,,,208
,,,,209
,,,,210
,,,,211
,,,,212
,,,,213
,,,,214
,,,,215
,,,,216
,,,,217
,,,,218
,,,,219
,,,,220
,,,,221
,,,,222
,,,,223
,,,,224
,,,,225
,,,,226
,,,,227
,,,,228
,,,,229
,,,,230
,,,,231
,,,,232
,,,,233
,,,,234
,,,,235
,,,,236
,,,,237
,,,,238
,,,,239
,,,,240
,,,,241
,,,,242
,,,,243
,,,,244
,,,,245
,,,,246
,,,,247
,,,,248
,,,,249
,,,,250
,,,,251
,,,,252
,,,,253
,,,,254
,,,,255
,,,,256
,,,,257
,,,,258
,,,,259
,,,,260
,,,,261
,,,,262
,,,,263
,,,,264
,,,,265
,,,,266
,,,,267
,,,,268
,,,,269
,,,,270
,,,,271
,,,,272
,,,,273
,,,,274
,,,,275
,,,,276
,,,,277
,,,,278
,,,,279
,,,,280
,,,,281
,,,,282
,,,,283
,,,,284
,,,,285
,,,,286
,,,,287
,,,,288
,,,,289
,,,,290
,,,,291
,,,,292
,,,,293
,,,,294
,,,,295
,,,,296
,,,,297
,,,,298
,,,,299
,,,,300
,,,,301
,,,,302
,,,,303
,,,,304
,,,,305
,,,,306
,,,,307
,,,,308
,,,,309
,,,,310
,,,,311
,,,,312
,,,,313
,,,,314
,,,,315
,,,,316
,,,,317
,,,,318
,,,,319
,,,,320
,,,,321
,,,,322
,,,,323
,,,,324
,,,,325
,,,,326
,,,,327
,,,,328
,,,,329
,,,,330
,,,,331
,,,,332
,,,,333
,,,,334
,,,,335
,,,,336
,,,,337
,,,,338
,,,,339
,,,,340
,,,,341
,,,,342
,,,,343
,,,,344
,,,,345
,,,,346
,,,,347
,,,,348
,,,,349
,,,,350
,,,,351
,,,,352
,,,,353
,,,,354
,,,,355
,,,,356
,,,,357
,,,,358
,,,,359
,,,,0
,,,,1
,,,,2
,,,,3
,,,,4
,,,,5
,,,,6
,,,,7
,,,,8
,,,,9
,,,,10
,,,,11
,,,,12
,,,,13
,,,,14
,,,,15
,,,,16
,,,,17
,,,,18
,,,,19
,,,,20
,,,,21
,,,,22
,,,,23
,,,,24
,,,,25
,,,,26
,,,,27
,,,,28
,,,,29
,,,,30
,,,,31
,,,,32
,,,,33
,,,,34
,,,,35
,,,,36
,,,,37
,,,,38
,,,,39
,,,,40
,,,,41
,,,,42
,,,,43
,,,,44
,,,,45
,,,,46
,,,,47
,,,,48
,,,,49
,,,,50
,,,,51
,,,,52
,,,,53
,,,,54
,,,,55
,,,,56
,,,,57
,,,,58
,,,,59
,,,,60
,,,,61
,,,,62
,,,,63
,,,,64
,,,,65
,,,,66
,,,,67
,,,,68
,,,,69
,,,,70
,,,,71
,,,,72
,,,,73
,,,,74
,,,,75
,,,,76
,,,,77
,,,,78
,,,,79
,,,,80
,,,,81
,,,,82
,,,,83
,,,,84
,,,,85
,,,,86
,,,,87
,,,,88
,,,,89
,,,,90
,,,,91
,,,,92
,,,,93
,,,,94
,,,,95
,,,,96
,,,,97
,,,,98
,,,,99
,,,,100
,,,,101
,,,,102
,,,,103
,,,,104
,,,,105
,,,,106
,,,,107
,,,,108
,,,,109
,,,,110
,,,,111
,,,,112
,,,,113
,,,,114
,,,,115
,,,,116
,,,,117
,,,,118
,,,,119
,,,,120
,,,,121
,,,,122
,,,,123
,,,,124
,,,,125
,,,,126
,,,,127
,,,,128
,,,,129
,,,,130
,,,,131
,,,,132
,,,,133
,,,,134
,,,,135
,,,,136
,,,,137
,,,,138
,,,,139
,,,,140
,,,,141
,,,,142
,,,,143
,,,,144
,,,,145
,,,,146
,,,,147
,,,,148
,,,,149
,,,,150
,,,,151
,,,,152
,,,,153
,,,,154
,,,,155
,,,,156
,,,,157
,,,,158
,,,,159
,,,,160
,,,,161
,,,,162
,,,,163
,,,,164
,,,,165
,,,,166
,,,,167
,,,,168
,,,,169
,,,,170
,,,,171
,,,,172
,,,,173
,,,,174
,,,,175
,,,,176
,,,,177
,,,,178
,,,,179
,,,,180
,,,,181
,,,,182
,,,,183
,,,,184
,,,,185
,,,,186
,,,,187
,,,,188
,,,,189
,,,,190
,,,,191
,,,,192
,,,,193
,,,,194
,,,,195
,,,,196
,,,,197
,,,,198
,,,,199
,,,,200
,,,,201
,,,,202
,,,,203
,,,,204
,,,,205
,,,,206
,,,,207
,,,,208
,,,,209
,,,,210
,,,,211
,,,,212
,,,,213
,,,,214
,,,,215
,,,,216
,,,,217
,,,,218
,,,,219
,,,,220
,,,,221
,,,,222
,,,,223
,,,,224
,,,,225
,,,,226
,,,,227
,,,,228
,,,,229
,,,,230
,,,,231
,,,,232
,,,,233
,,,,234
,,,,235
,,,,236
,,,,237
,,,,238
,,,,239
,,,,240
,,,,241
,,,,242
,,,,243
,,,,244
,,,,245
,,,,246
,,,,247
,,,,248
,,,,249
,,,,250
,,,,251
,,,,252
,,,,253
,,,,254
,,,,255
,,,,256
,,,,257
,,,,258
,,,,259
,,,,260
,,,,261
,,,,262
,,,,263
,,,,264
,,,,265
,,,,266
,,,,267
,,,,268
,,,,269
,,,,270
,,,,271
,,,,272
,,,,273
,,,,274
,,,,275
,,,,276
,,,,277
,,,,278
,,,,279
,,,,280
,,,,281
,,,,282
,,,,283
,,,,284
,,,,285
,,,,286
,,,,287
,,,,288
,,,,289
,,,,290
,,,,291
,,,,292
,,,,293
,,,,294
,,,,295
,,,,296
,,,,297
,,,,298
,,,,299
,,,,300
,,,,301
,,,,302
,,,,303
,,,,304
,,,,305
,,,,306
,,,,307
,,,,308
,,,,309
,,,,310
,,,,311
,,,,312
,,,,313
,,,,314
,,,,315
,,,,316
,,,,317
,,,,318
,,,,319
,,,,320
,,,,321
,,,,322
,,,,323
,,,,324
,,,,325
,,,,326
,,,,327
,,,,328
,,,,329
,,,,330
,,,,331
,,,,332
,,,,333
,,,,334
,,,,335
,,,,336
,,,,337
,,,,338
,,,,339
,,,,340
,,,,341
,,,,342
,,,,343
,,,,344
,,,,345
,,,,346
,,,,347
,,,,348
,,,,349
,,,,350
,,,,351
,,,,352
,,,,353
,,,,354
,,,,355
,,,,356
,,,,357
,,,,358
,,,,359
,,,,0
,,,,1
,,,,2
,,,,3
,,,,4
,,,,5
,,,,6
,,,,7
,,,,8
,,,,9
,,,,10
,,,,11
,,,,12
,,,,13
,,,,14
,,,,15
,,,,16
,,,,17
,,,,18
,,,,19
,,,,20
,,,,21
,,,,22
,,,,23
,,,,24
,,,,25
,,,,26
,,,,27
,,,,28
,,,,29
,,,,30
,,,,31
,,,,32
,,,,33
,,,,34
,,,,35
,,,,36
,,,,37
,,,,38
,,,,39
,,,,40
,,,,41
,,,,42
,,,,43
,,,,44
,,,,45
,,,,46
,,,,47
,,,,48
,,,,49
,,,,50
,,,,51
,,,,52
,,,,53
,,,,54
,,,,55
,,,,56
,,,,57
,,,,58
,,,,59
,,,,60
,,,,61
,,,,62
,,,,63
,,,,64
,,,,65
,,,,66
,,,,67
,,,,68
,,,,69
,,,,70
,,,,71
,,,,72
,,,,73
,,,,74
,,,,75
,,,,76
,,,,77
,,,,78
,,,,79
,,,,80
,,,,81
,,,,82
,,,,83
,,,,84
,,,,85
,,,,86
,,,,87
,,,,88
,,,,89
,,,,90
,,,,91
,,,,92
,,,,93
,,,,94
,,,,95
,,,,96
,,,,97
,,,,98
,,,,99
,,,,100
,,,,101
,,,,102
,,,,103
,,,,104
,,,,105
,,,,106
,,,,107
,,,,108
,,,,109
,,,,110
,,,,111
,,,,112
,,,,113
,,,,114
,,,,115
,,,,116
,,,,117
,,,,118
,,,,119
,,,,120
,,,,121
,,,,122
,,,,123
,,,,124
,,,,125
,,,,126
,,,,127
,,,,128
,,,,129
,,,,130
,,,,131
,,,,132
,,,,133
,,,,134
,,,,135
,,,,136
,,,,137
,,,,138
,,,,139
,,,,140
,,,,141
,,,,142
,,,,143
,,,,144
,,,,145
,,,,146
,,,,147
,,,,148
,,,,149
,,,,150
,,,,151
,,,,152
,,,,153
,,,,154
,,,,155
,,,,156
,,,,157
,,,,158
,,,,159
,,,,160
,,,,161
,,,,162
,,,,163
,,,,164
,,,,165
,,,,166
,,,,167
,,,,168
,,,,169
,,,,170
,,,,171
,,,,172
,,,,173
,,,,174
,,,,175
,,,,176
,,,,177
,,,,178
,,,,179
,,,,180
,,,,181
,,,,182
,,,,183
,,,,184
,,,,185
,,,,186
,,,,187
,,,,188
,,,,189
,,,,190
,,,,191
,,,,192
,,,,193
,,,,194
,,,,195
,,,,196
,,,,197
,,,,198
,,,,199
,,,,200
,,,,201
,,,,202
,,,,203
,,,,204
,,,,205
,,,,206
,,,,207
,,,,208
,,,,209
,,,,210
,,,,211
,,,,212
,,,,213
,,,,214
,,,,215
,,,,216
,,,,217
,,,,218
,,,,219
,,,,220
,,,,221
,,,,222
,,,,223
,,,,224
,,,,225
,,,,226
,,,,227
,,,,228
,,,,229
,,,,230
,,,,231
,,,,232
,,,,233
,,,,234
,,,,235
,,,,236
,,,,237
,,,,238
,,,,239
,,,,240
,,,,241
,,,,242
,,,,243
,,,,244
,,,,245
,,,,246
,,,,247
,,,,248
,,,,249
,,,,250
,,,,251
,,,,252
,,,,253
,,,,254
,,,,255
,,,,256
,,,,257
,,,,258
,,,,259
,,,,260
,,,,261
,,,,262
,,,,263
,,,,264
,,,,265
,,,,266
,,,,267
,,,,268
,,,,269
,,,,270
,,,,271
,,,,272
,,,,273
,,,,274
,,,,275
,,,,276
,,,,277
,,,,278
,,,,279
,,,,280
,,,,281
,,,,282
,,,,283
,,,,284
,,,,285
,,,,286
,,,,287
,,,,288
,,,,289
,,,,290
,,,,291
,,,,292
,,,,293
,,,,294
,,,,295
,,,,296
,,,,297
,,,,298
,,,,299
,,,,300
,,,,301
,,,,302
,,,,303
,,,,304
,,,,305
,,,,306
,,,,307
,,,,308
,,,,309
,,,,310
,,,,311
,,,,312
,,,,313
,,,,314
,,,,315
,,,,316
,,,,317
,,,,318
,,,,319
,,,,320
,,,,321
,,,,322
,,,,323
,,,,324
,,,,325
,,,,326
,,,,327
,,,,328
,,,,329
,,,,330
,,,,331
,,,,332
,,,,333
,,,,334
,,,,335
,,,,336
,,,,337
,,,,338
,,,,339
,,,,340
,,,,341
,,,,342
,,,,343
,,,,344
,,,,345
,,,,346
,,,,347
,,,,348
,,,,349
,,,,350
,,,,351
,,,,352
,,,,353
,,,,354
,,,,355
,,,,356
,,,,357
,,,,358
,,,,359
,,,,0
,,,,1
,,,,2
,,,,3
,,,,4
,,,,5
,,,,6
,,,,7
,,,,8
,,,,9
,,,,10
,,,,11
,,,,12
,,,,13
,,,,14
,,,,15
,,,,16
,,,,17
,,,,18
,,,,19
,,,,20
,,,,21
,,,,22
,,,,23
,,,,24
,,,,25
,,,,26
,,,,27
,,,,28
,,,,29
,,,,30
,,,,31
,,,,32
,,,,33
,,,,34
,,,,35
,,,,36
,,,,37
,,,,38
,,,,39
,,,,40
,,,,41
,,,,42
,,,,43
,,,,44
,,,,45
,,,,46
,,,,47
,,,,48
,,,,49
,,,,50
,,,,51
,,,,52
,,,,53
,,,,54
,,,,55
,,,,56
,,,,57
,,,,58
,,,,59
,,,,60
,,,,61
,,,,62
,,,,63
,,,,64
,,,,65
,,,,66
,,,,67
,,,,68
,,,,69
,,,,70
,,,,71
,,,,72
,,,,73
,,,,74
,,,,75
,,,,76
,,,,77
,,,,78
,,,,79
,,,,80
,,,,81
,,,,82
,,,,83
,,,,84
,,,,85
,,,,86
,,,,87
,,,,88
,,,,89
,,,,90
,,,,91
,,,,92
,,,,93
,,,,94
,,,,95
,,,,96
,,,,97
,,,,98
,,,,99
,,,,100
,,,,101
,,,,102
,,,,103
,,,,104
,,,,105
,,,,106
,,,,107
,,,,108
,,,,109
,,,,110
,,,,111
,,,,112
,,,,113
,,,,114
,,,,115
,,,,116
,,,,117
,,,,118
,,,,119
,,,,120
,,,,121
,,,,122
,,,,123
,,,,124
,,,,125
,,,,126
,,,,127
,,,,128
,,,,129
,,,,130
,,,,131
,,,,132
,,,,133
,,,,134
,,,,135
,,,,136
,,,,137
,,,,138
,,,,139
,,,,140
,,,,141
,,,,142
,,,,143
,,,,144
,,,,145
,,,,146
