levels,algs,ratios,variable,times
24,zfp,1.47,Z500,259
24,zfp,1.47,Z500,260
24,zfp,1.47,Z500,261
24,zfp,1.47,Z500,262
24,zfp,1.47,Z500,263
24,zfp,1.47,Z500,264
24,zfp,1.47,Z500,265
24,zfp,1.47,Z500,266
24,zfp,1.47,Z500,267
22,zfp,1.76,Z500,268
24,zfp,1.47,Z500,269
24,zfp,1.47,Z500,270
24,zfp,1.47,Z500,271
22,zfp,1.76,Z500,272
24,zfp,1.47,Z500,273
24,zfp,1.47,Z500,274
24,zfp,1.47,Z500,275
24,zfp,1.47,Z500,276
24,zfp,1.47,Z500,277
22,zfp,1.76,Z500,278
24,zfp,1.47,Z500,279
24,zfp,1.47,Z500,280
24,zfp,1.47,Z500,281
24,zfp,1.47,Z500,282
22,zfp,1.76,Z500,283
24,zfp,1.47,Z500,284
22,zfp,1.76,Z500,285
24,zfp,1.47,Z500,286
24,zfp,1.47,Z500,287
24,zfp,1.47,Z500,288
24,zfp,1.47,Z500,289
24,zfp,1.47,Z500,290
24,zfp,1.47,Z500,291
24,zfp,1.47,Z500,292
24,zfp,1.47,Z500,293
24,zfp,1.47,Z500,294
24,zfp,1.47,Z500,295
22,zfp,1.76,Z500,296
24,zfp,1.47,Z500,297
24,zfp,1.47,Z500,298
24,zfp,1.47,Z500,299
22,zfp,1.76,Z500,300
24,zfp,1.47,Z500,301
24,zfp,1.47,Z500,302
24,zfp,1.47,Z500,303
22,zfp,1.76,Z500,304
24,zfp,1.47,Z500,305
24,zfp,1.47,Z500,306
24,zfp,1.47,Z500,307
24,zfp,1.47,Z500,308
24,zfp,1.47,Z500,309
24,zfp,1.47,Z500,310
22,zfp,1.76,Z500,311
24,zfp,1.47,Z500,312
24,zfp,1.47,Z500,313
24,zfp,1.47,Z500,314
22,zfp,1.76,Z500,315
22,zfp,1.76,Z500,316
24,zfp,1.47,Z500,317
22,zfp,1.76,Z500,318
24,zfp,1.47,Z500,319
22,zfp,1.76,Z500,320
24,zfp,1.47,Z500,321
24,zfp,1.47,Z500,322
24,zfp,1.47,Z500,323
24,zfp,1.47,Z500,324
22,zfp,1.76,Z500,325
22,zfp,1.76,Z500,326
24,zfp,1.47,Z500,327
24,zfp,1.47,Z500,328
24,zfp,1.47,Z500,329
24,zfp,1.47,Z500,330
24,zfp,1.47,Z500,331
24,zfp,1.47,Z500,332
24,zfp,1.47,Z500,333
24,zfp,1.47,Z500,334
22,zfp,1.76,Z500,335
24,zfp,1.47,Z500,336
24,zfp,1.47,Z500,337
24,zfp,1.47,Z500,338
24,zfp,1.47,Z500,339
24,zfp,1.47,Z500,340
22,zfp,1.76,Z500,341
24,zfp,1.47,Z500,342
22,zfp,1.76,Z500,343
24,zfp,1.47,Z500,344
24,zfp,1.47,Z500,345
24,zfp,1.47,Z500,346
22,zfp,1.76,Z500,347
22,zfp,1.76,Z500,348
24,zfp,1.47,Z500,349
24,zfp,1.47,Z500,350
24,zfp,1.47,Z500,351
24,zfp,1.47,Z500,352
24,zfp,1.47,Z500,353
24,zfp,1.47,Z500,354
24,zfp,1.47,Z500,355
24,zfp,1.47,Z500,356
24,zfp,1.47,Z500,357
24,zfp,1.47,Z500,358
24,zfp,1.47,Z500,359
24,zfp,1.47,Z500,360
24,zfp,1.47,Z500,361
24,zfp,1.47,Z500,362
24,zfp,1.47,Z500,363
24,zfp,1.47,Z500,364
24,zfp,1.47,Z500,365
24,zfp,1.47,Z500,366
24,zfp,1.47,Z500,367
22,zfp,1.76,Z500,368
24,zfp,1.47,Z500,369
24,zfp,1.47,Z500,370
24,zfp,1.47,Z500,371
24,zfp,1.47,Z500,372
24,zfp,1.47,Z500,373
24,zfp,1.47,Z500,374
24,zfp,1.47,Z500,375
24,zfp,1.47,Z500,376
24,zfp,1.47,Z500,377
24,zfp,1.47,Z500,378
22,zfp,1.76,Z500,379
24,zfp,1.47,Z500,380
24,zfp,1.47,Z500,381
24,zfp,1.47,Z500,382
24,zfp,1.47,Z500,383
22,zfp,1.76,Z500,384
24,zfp,1.47,Z500,385
24,zfp,1.47,Z500,386
24,zfp,1.47,Z500,387
22,zfp,1.76,Z500,388
24,zfp,1.47,Z500,389
22,zfp,1.76,Z500,390
24,zfp,1.47,Z500,391
24,zfp,1.47,Z500,392
22,zfp,1.76,Z500,393
24,zfp,1.47,Z500,394
24,zfp,1.47,Z500,395
24,zfp,1.47,Z500,396
24,zfp,1.47,Z500,397
24,zfp,1.47,Z500,398
24,zfp,1.47,Z500,399
22,zfp,1.76,Z500,400
24,zfp,1.47,Z500,401
24,zfp,1.47,Z500,402
24,zfp,1.47,Z500,403
24,zfp,1.47,Z500,404
24,zfp,1.47,Z500,405
24,zfp,1.47,Z500,406
24,zfp,1.47,Z500,407
24,zfp,1.47,Z500,408
24,zfp,1.47,Z500,409
24,zfp,1.47,Z500,410
24,zfp,1.47,Z500,411
24,zfp,1.47,Z500,412
24,zfp,1.47,Z500,413
24,zfp,1.47,Z500,414
22,zfp,1.76,Z500,415
24,zfp,1.47,Z500,416
24,zfp,1.47,Z500,417
24,zfp,1.47,Z500,418
24,zfp,1.47,Z500,419
24,zfp,1.47,Z500,420
22,zfp,1.76,Z500,421
24,zfp,1.47,Z500,422
24,zfp,1.47,Z500,423
22,zfp,1.76,Z500,424
24,zfp,1.47,Z500,425
24,zfp,1.47,Z500,426
24,zfp,1.47,Z500,427
24,zfp,1.47,Z500,428
24,zfp,1.47,Z500,429
24,zfp,1.47,Z500,430
24,zfp,1.47,Z500,431
24,zfp,1.47,Z500,432
24,zfp,1.47,Z500,433
22,zfp,1.76,Z500,434
22,zfp,1.76,Z500,435
22,zfp,1.76,Z500,436
24,zfp,1.47,Z500,437
24,zfp,1.47,Z500,438
24,zfp,1.47,Z500,439
24,zfp,1.47,Z500,440
22,zfp,1.76,Z500,441
24,zfp,1.47,Z500,442
24,zfp,1.47,Z500,443
24,zfp,1.47,Z500,444
24,zfp,1.47,Z500,445
24,zfp,1.47,Z500,446
24,zfp,1.47,Z500,447
24,zfp,1.47,Z500,448
24,zfp,1.47,Z500,449
22,zfp,1.76,Z500,450
24,zfp,1.47,Z500,451
22,zfp,1.76,Z500,452
24,zfp,1.47,Z500,453
24,zfp,1.47,Z500,454
24,zfp,1.47,Z500,455
22,zfp,1.76,Z500,456
24,zfp,1.47,Z500,457
24,zfp,1.47,Z500,458
24,zfp,1.47,Z500,459
24,zfp,1.47,Z500,460
24,zfp,1.47,Z500,461
24,zfp,1.47,Z500,462
24,zfp,1.47,Z500,463
24,zfp,1.47,Z500,464
24,zfp,1.47,Z500,465
24,zfp,1.47,Z500,466
24,zfp,1.47,Z500,467
24,zfp,1.47,Z500,468
24,zfp,1.47,Z500,469
24,zfp,1.47,Z500,470
24,zfp,1.47,Z500,471
24,zfp,1.47,Z500,472
22,zfp,1.76,Z500,473
24,zfp,1.47,Z500,474
22,zfp,1.76,Z500,475
24,zfp,1.47,Z500,476
22,zfp,1.76,Z500,477
24,zfp,1.47,Z500,478
24,zfp,1.47,Z500,479
5,bg,1.51,Z500,480
22,zfp,1.76,Z500,481
24,zfp,1.47,Z500,482
24,zfp,1.47,Z500,483
22,zfp,1.76,Z500,484
24,zfp,1.47,Z500,485
24,zfp,1.47,Z500,486
24,zfp,1.47,Z500,487
24,zfp,1.47,Z500,488
24,zfp,1.47,Z500,489
24,zfp,1.47,Z500,490
22,zfp,1.76,Z500,491
22,zfp,1.76,Z500,492
22,zfp,1.76,Z500,493
24,zfp,1.47,Z500,494
24,zfp,1.47,Z500,495
24,zfp,1.47,Z500,496
24,zfp,1.47,Z500,497
24,zfp,1.47,Z500,498
22,zfp,1.76,Z500,499
24,zfp,1.47,Z500,500
24,zfp,1.47,Z500,501
24,zfp,1.47,Z500,502
24,zfp,1.47,Z500,503
24,zfp,1.47,Z500,504
24,zfp,1.47,Z500,505
24,zfp,1.47,Z500,506
24,zfp,1.47,Z500,507
24,zfp,1.47,Z500,508
24,zfp,1.47,Z500,509
24,zfp,1.47,Z500,510
24,zfp,1.47,Z500,511
24,zfp,1.47,Z500,512
24,zfp,1.47,Z500,513
22,zfp,1.76,Z500,514
22,zfp,1.76,Z500,515
24,zfp,1.47,Z500,516
24,zfp,1.47,Z500,517
24,zfp,1.47,Z500,518
24,zfp,1.47,Z500,519
24,zfp,1.47,Z500,520
24,zfp,1.47,Z500,521
24,zfp,1.47,Z500,522
22,zfp,1.76,Z500,523
24,zfp,1.47,Z500,524
24,zfp,1.47,Z500,525
22,zfp,1.76,Z500,526
24,zfp,1.47,Z500,527
24,zfp,1.47,Z500,528
24,zfp,1.47,Z500,529
24,zfp,1.47,Z500,530
24,zfp,1.47,Z500,531
24,zfp,1.47,Z500,532
24,zfp,1.47,Z500,533
22,zfp,1.76,Z500,534
24,zfp,1.47,Z500,535
24,zfp,1.47,Z500,536
24,zfp,1.47,Z500,537
24,zfp,1.47,Z500,538
24,zfp,1.47,Z500,539
24,zfp,1.47,Z500,540
24,zfp,1.47,Z500,541
24,zfp,1.47,Z500,542
24,zfp,1.47,Z500,543
24,zfp,1.47,Z500,544
22,zfp,1.76,Z500,545
24,zfp,1.47,Z500,546
24,zfp,1.47,Z500,547
24,zfp,1.47,Z500,548
24,zfp,1.47,Z500,549
24,zfp,1.47,Z500,550
24,zfp,1.47,Z500,551
22,zfp,1.76,Z500,552
24,zfp,1.47,Z500,553
24,zfp,1.47,Z500,554
24,zfp,1.47,Z500,555
24,zfp,1.47,Z500,556
22,zfp,1.76,Z500,557
24,zfp,1.47,Z500,558
24,zfp,1.47,Z500,559
24,zfp,1.47,Z500,560
24,zfp,1.47,Z500,561
24,zfp,1.47,Z500,562
24,zfp,1.47,Z500,563
24,zfp,1.47,Z500,564
24,zfp,1.47,Z500,565
24,zfp,1.47,Z500,566
24,zfp,1.47,Z500,567
24,zfp,1.47,Z500,568
24,zfp,1.47,Z500,569
24,zfp,1.47,Z500,570
24,zfp,1.47,Z500,571
24,zfp,1.47,Z500,572
24,zfp,1.47,Z500,573
24,zfp,1.47,Z500,574
24,zfp,1.47,Z500,575
24,zfp,1.47,Z500,576
24,zfp,1.47,Z500,577
24,zfp,1.47,Z500,578
24,zfp,1.47,Z500,579
22,zfp,1.76,Z500,580
22,zfp,1.76,Z500,581
24,zfp,1.47,Z500,582
24,zfp,1.47,Z500,583
24,zfp,1.47,Z500,584
24,zfp,1.47,Z500,585
24,zfp,1.47,Z500,586
24,zfp,1.47,Z500,587
24,zfp,1.47,Z500,588
22,zfp,1.76,Z500,589
22,zfp,1.76,Z500,590
24,zfp,1.47,Z500,591
24,zfp,1.47,Z500,592
24,zfp,1.47,Z500,593
24,zfp,1.47,Z500,594
24,zfp,1.47,Z500,595
24,zfp,1.47,Z500,596
24,zfp,1.47,Z500,597
22,zfp,1.76,Z500,598
24,zfp,1.47,Z500,599
24,zfp,1.47,Z500,600
24,zfp,1.47,Z500,601
24,zfp,1.47,Z500,602
22,zfp,1.76,Z500,603
24,zfp,1.47,Z500,604
24,zfp,1.47,Z500,605
24,zfp,1.47,Z500,606
24,zfp,1.47,Z500,607
24,zfp,1.47,Z500,608
100000,zfp,1.00,Z500,609
24,zfp,1.47,Z500,610
24,zfp,1.47,Z500,611
24,zfp,1.47,Z500,612
24,zfp,1.47,Z500,613
24,zfp,1.47,Z500,614
24,zfp,1.47,Z500,615
24,zfp,1.47,Z500,616
24,zfp,1.47,Z500,617
22,zfp,1.76,Z500,618
24,zfp,1.47,Z500,619
24,zfp,1.47,Z500,620
24,zfp,1.47,Z500,621
24,zfp,1.47,Z500,622
24,zfp,1.47,Z500,623
24,zfp,1.47,Z500,624
24,zfp,1.47,Z500,625
24,zfp,1.47,Z500,626
24,zfp,1.47,Z500,627
24,zfp,1.47,Z500,628
24,zfp,1.47,Z500,629
24,zfp,1.47,Z500,630
22,zfp,1.76,Z500,631
22,zfp,1.76,Z500,632
24,zfp,1.47,Z500,633
24,zfp,1.47,Z500,634
24,zfp,1.47,Z500,635
24,zfp,1.47,Z500,636
24,zfp,1.47,Z500,637
24,zfp,1.47,Z500,638
24,zfp,1.47,Z500,639
24,zfp,1.47,Z500,640
24,zfp,1.47,Z500,641
24,zfp,1.47,Z500,642
24,zfp,1.47,Z500,643
24,zfp,1.47,Z500,644
24,zfp,1.47,Z500,645
24,zfp,1.47,Z500,646
24,zfp,1.47,Z500,647
24,zfp,1.47,Z500,648
24,zfp,1.47,Z500,649
24,zfp,1.47,Z500,650
24,zfp,1.47,Z500,651
24,zfp,1.47,Z500,652
24,zfp,1.47,Z500,653
24,zfp,1.47,Z500,654
24,zfp,1.47,Z500,655
24,zfp,1.47,Z500,656
24,zfp,1.47,Z500,657
24,zfp,1.47,Z500,658
22,zfp,1.76,Z500,659
24,zfp,1.47,Z500,660
24,zfp,1.47,Z500,661
22,zfp,1.76,Z500,662
24,zfp,1.47,Z500,663
24,zfp,1.47,Z500,664
24,zfp,1.47,Z500,665
24,zfp,1.47,Z500,666
24,zfp,1.47,Z500,667
24,zfp,1.47,Z500,668
24,zfp,1.47,Z500,669
24,zfp,1.47,Z500,670
24,zfp,1.47,Z500,671
24,zfp,1.47,Z500,672
22,zfp,1.76,Z500,673
24,zfp,1.47,Z500,674
24,zfp,1.47,Z500,675
6,bg,1.24,Z500,676
24,zfp,1.47,Z500,677
24,zfp,1.47,Z500,678
24,zfp,1.47,Z500,679
24,zfp,1.47,Z500,680
24,zfp,1.47,Z500,681
24,zfp,1.47,Z500,682
24,zfp,1.47,Z500,683
24,zfp,1.47,Z500,684
22,zfp,1.76,Z500,685
24,zfp,1.47,Z500,686
24,zfp,1.47,Z500,687
24,zfp,1.47,Z500,688
24,zfp,1.47,Z500,689
24,zfp,1.47,Z500,690
22,zfp,1.76,Z500,691
24,zfp,1.47,Z500,692
24,zfp,1.47,Z500,693
24,zfp,1.47,Z500,694
24,zfp,1.47,Z500,695
24,zfp,1.47,Z500,696
24,zfp,1.47,Z500,697
24,zfp,1.47,Z500,698
24,zfp,1.47,Z500,699
24,zfp,1.47,Z500,700
24,zfp,1.47,Z500,701
24,zfp,1.47,Z500,702
24,zfp,1.47,Z500,703
24,zfp,1.47,Z500,704
24,zfp,1.47,Z500,705
24,zfp,1.47,Z500,706
24,zfp,1.47,Z500,707
22,zfp,1.76,Z500,708
24,zfp,1.47,Z500,709
24,zfp,1.47,Z500,710
24,zfp,1.47,Z500,711
24,zfp,1.47,Z500,712
24,zfp,1.47,Z500,713
24,zfp,1.47,Z500,714
24,zfp,1.47,Z500,715
22,zfp,1.76,Z500,716
24,zfp,1.47,Z500,717
24,zfp,1.47,Z500,718
24,zfp,1.47,Z500,719
24,zfp,1.47,Z500,720
24,zfp,1.47,Z500,721
22,zfp,1.76,Z500,722
22,zfp,1.76,Z500,723
24,zfp,1.47,Z500,724
24,zfp,1.47,Z500,725
24,zfp,1.47,Z500,726
22,zfp,1.76,Z500,727
24,zfp,1.47,Z500,728
24,zfp,1.47,Z500,729
5,bg,1.31,bc_a1_SRF,0
20,zfp,1.59,bc_a1_SRF,1
22,zfp,1.42,bc_a1_SRF,2
22,zfp,1.42,bc_a1_SRF,3
20,zfp,1.59,bc_a1_SRF,4
22,zfp,1.42,bc_a1_SRF,5
20,zfp,1.59,bc_a1_SRF,6
20,zfp,1.59,bc_a1_SRF,7
22,zfp,1.42,bc_a1_SRF,8
20,zfp,1.59,bc_a1_SRF,9
22,zfp,1.42,bc_a1_SRF,10
5,bg,1.31,bc_a1_SRF,11
5,bg,1.31,bc_a1_SRF,12
20,zfp,1.59,bc_a1_SRF,13
22,zfp,1.42,bc_a1_SRF,14
22,zfp,1.42,bc_a1_SRF,15
22,zfp,1.42,bc_a1_SRF,16
22,zfp,1.42,bc_a1_SRF,17
20,zfp,1.59,bc_a1_SRF,18
5,bg,1.31,bc_a1_SRF,19
22,zfp,1.42,bc_a1_SRF,20
22,zfp,1.42,bc_a1_SRF,21
5,bg,1.31,bc_a1_SRF,22
22,zfp,1.42,bc_a1_SRF,23
20,zfp,1.59,bc_a1_SRF,24
20,zfp,1.59,bc_a1_SRF,25
20,zfp,1.59,bc_a1_SRF,26
20,zfp,1.59,bc_a1_SRF,27
20,zfp,1.59,bc_a1_SRF,28
20,zfp,1.59,bc_a1_SRF,29
20,zfp,1.59,bc_a1_SRF,30
20,zfp,1.59,bc_a1_SRF,31
22,zfp,1.42,bc_a1_SRF,32
20,zfp,1.59,bc_a1_SRF,33
20,zfp,1.59,bc_a1_SRF,34
20,zfp,1.59,bc_a1_SRF,35
5,bg,1.31,bc_a1_SRF,36
5,bg,1.31,bc_a1_SRF,37
20,zfp,1.59,bc_a1_SRF,38
20,zfp,1.59,bc_a1_SRF,39
20,zfp,1.59,bc_a1_SRF,40
22,zfp,1.42,bc_a1_SRF,41
5,bg,1.31,bc_a1_SRF,42
5,bg,1.31,bc_a1_SRF,43
20,zfp,1.59,bc_a1_SRF,44
20,zfp,1.59,bc_a1_SRF,45
20,zfp,1.59,bc_a1_SRF,46
22,zfp,1.42,bc_a1_SRF,47
20,zfp,1.59,bc_a1_SRF,48
5,bg,1.31,bc_a1_SRF,49
22,zfp,1.42,bc_a1_SRF,50
22,zfp,1.42,bc_a1_SRF,51
5,bg,1.31,bc_a1_SRF,52
22,zfp,1.42,bc_a1_SRF,53
22,zfp,1.42,bc_a1_SRF,54
22,zfp,1.42,bc_a1_SRF,55
5,bg,1.31,bc_a1_SRF,56
20,zfp,1.59,bc_a1_SRF,57
22,zfp,1.42,bc_a1_SRF,58
20,zfp,1.59,bc_a1_SRF,59
20,zfp,1.59,bc_a1_SRF,60
5,bg,1.31,bc_a1_SRF,61
5,bg,1.31,bc_a1_SRF,62
20,zfp,1.59,bc_a1_SRF,63
5,bg,1.31,bc_a1_SRF,64
5,bg,1.31,bc_a1_SRF,65
22,zfp,1.42,bc_a1_SRF,66
5,bg,1.31,bc_a1_SRF,67
22,zfp,1.42,bc_a1_SRF,68
20,zfp,1.59,bc_a1_SRF,69
22,zfp,1.42,bc_a1_SRF,70
5,bg,1.31,bc_a1_SRF,71
5,bg,1.31,bc_a1_SRF,72
5,bg,1.31,bc_a1_SRF,73
20,zfp,1.59,bc_a1_SRF,74
22,zfp,1.42,bc_a1_SRF,75
5,bg,1.31,bc_a1_SRF,76
22,zfp,1.42,bc_a1_SRF,77
5,bg,1.31,bc_a1_SRF,78
5,bg,1.31,bc_a1_SRF,79
5,bg,1.31,bc_a1_SRF,80
22,zfp,1.42,bc_a1_SRF,81
22,zfp,1.42,bc_a1_SRF,82
22,zfp,1.42,bc_a1_SRF,83
22,zfp,1.42,bc_a1_SRF,84
20,zfp,1.59,bc_a1_SRF,85
20,zfp,1.59,bc_a1_SRF,86
22,zfp,1.42,bc_a1_SRF,87
5,bg,1.31,bc_a1_SRF,88
22,zfp,1.42,bc_a1_SRF,89
22,zfp,1.42,bc_a1_SRF,90
22,zfp,1.42,bc_a1_SRF,91
5,bg,1.31,bc_a1_SRF,92
22,zfp,1.42,bc_a1_SRF,93
20,zfp,1.59,bc_a1_SRF,94
5,bg,1.31,bc_a1_SRF,95
22,zfp,1.42,bc_a1_SRF,96
22,zfp,1.42,bc_a1_SRF,97
5,bg,1.31,bc_a1_SRF,98
22,zfp,1.42,bc_a1_SRF,99
22,zfp,1.42,bc_a1_SRF,100
22,zfp,1.42,bc_a1_SRF,101
5,bg,1.31,bc_a1_SRF,102
5,bg,1.31,bc_a1_SRF,103
5,bg,1.31,bc_a1_SRF,104
5,bg,1.31,bc_a1_SRF,105
22,zfp,1.42,bc_a1_SRF,106
20,zfp,1.59,bc_a1_SRF,107
20,zfp,1.59,bc_a1_SRF,108
5,bg,1.31,bc_a1_SRF,109
5,bg,1.31,bc_a1_SRF,110
5,bg,1.31,bc_a1_SRF,111
20,zfp,1.59,bc_a1_SRF,112
22,zfp,1.42,bc_a1_SRF,113
22,zfp,1.42,bc_a1_SRF,114
5,bg,1.31,bc_a1_SRF,115
5,bg,1.31,bc_a1_SRF,116
22,zfp,1.42,bc_a1_SRF,117
22,zfp,1.42,bc_a1_SRF,118
22,zfp,1.42,bc_a1_SRF,119
20,zfp,1.59,bc_a1_SRF,120
20,zfp,1.59,bc_a1_SRF,121
20,zfp,1.59,bc_a1_SRF,122
20,zfp,1.59,bc_a1_SRF,123
22,zfp,1.42,bc_a1_SRF,124
22,zfp,1.42,bc_a1_SRF,125
5,bg,1.31,bc_a1_SRF,126
22,zfp,1.42,bc_a1_SRF,127
22,zfp,1.42,bc_a1_SRF,128
22,zfp,1.42,bc_a1_SRF,129
22,zfp,1.42,bc_a1_SRF,130
22,zfp,1.42,bc_a1_SRF,131
5,bg,1.31,bc_a1_SRF,132
5,bg,1.31,bc_a1_SRF,133
22,zfp,1.42,bc_a1_SRF,134
22,zfp,1.42,bc_a1_SRF,135
5,bg,1.31,bc_a1_SRF,136
5,bg,1.31,bc_a1_SRF,137
5,bg,1.31,bc_a1_SRF,138
5,bg,1.31,bc_a1_SRF,139
5,bg,1.31,bc_a1_SRF,140
5,bg,1.31,bc_a1_SRF,141
5,bg,1.31,bc_a1_SRF,142
22,zfp,1.42,bc_a1_SRF,143
5,bg,1.31,bc_a1_SRF,144
20,zfp,1.59,bc_a1_SRF,145
22,zfp,1.42,bc_a1_SRF,146
5,bg,1.31,bc_a1_SRF,147
5,bg,1.31,bc_a1_SRF,148
5,bg,1.31,bc_a1_SRF,149
5,bg,1.31,bc_a1_SRF,150
5,bg,1.31,bc_a1_SRF,151
22,zfp,1.42,bc_a1_SRF,152
22,zfp,1.42,bc_a1_SRF,153
5,bg,1.31,bc_a1_SRF,154
5,bg,1.31,bc_a1_SRF,155
22,zfp,1.42,bc_a1_SRF,156
20,zfp,1.59,bc_a1_SRF,157
5,bg,1.31,bc_a1_SRF,158
22,zfp,1.42,bc_a1_SRF,159
22,zfp,1.42,bc_a1_SRF,160
22,zfp,1.42,bc_a1_SRF,161
22,zfp,1.42,bc_a1_SRF,162
5,bg,1.31,bc_a1_SRF,163
22,zfp,1.42,bc_a1_SRF,164
5,bg,1.31,bc_a1_SRF,165
22,zfp,1.42,bc_a1_SRF,166
5,bg,1.31,bc_a1_SRF,167
20,zfp,1.59,bc_a1_SRF,168
22,zfp,1.42,bc_a1_SRF,169
5,bg,1.31,bc_a1_SRF,170
5,bg,1.31,bc_a1_SRF,171
5,bg,1.31,bc_a1_SRF,172
22,zfp,1.42,bc_a1_SRF,173
20,zfp,1.59,bc_a1_SRF,174
22,zfp,1.42,bc_a1_SRF,175
20,zfp,1.59,bc_a1_SRF,176
20,zfp,1.59,bc_a1_SRF,177
22,zfp,1.42,bc_a1_SRF,178
22,zfp,1.42,bc_a1_SRF,179
22,zfp,1.42,bc_a1_SRF,180
22,zfp,1.42,bc_a1_SRF,181
20,zfp,1.59,bc_a1_SRF,182
5,bg,1.31,bc_a1_SRF,183
22,zfp,1.42,bc_a1_SRF,184
22,zfp,1.42,bc_a1_SRF,185
22,zfp,1.42,bc_a1_SRF,186
20,zfp,1.59,bc_a1_SRF,187
5,bg,1.31,bc_a1_SRF,188
5,bg,1.31,bc_a1_SRF,189
20,zfp,1.59,bc_a1_SRF,190
22,zfp,1.42,bc_a1_SRF,191
5,bg,1.31,bc_a1_SRF,192
5,bg,1.31,bc_a1_SRF,193
5,bg,1.31,bc_a1_SRF,194
5,bg,1.31,bc_a1_SRF,195
22,zfp,1.42,bc_a1_SRF,196
22,zfp,1.42,bc_a1_SRF,197
20,zfp,1.59,bc_a1_SRF,198
22,zfp,1.42,bc_a1_SRF,199
5,bg,1.31,bc_a1_SRF,200
20,zfp,1.59,bc_a1_SRF,201
5,bg,1.31,bc_a1_SRF,202
22,zfp,1.42,bc_a1_SRF,203
22,zfp,1.42,bc_a1_SRF,204
5,bg,1.31,bc_a1_SRF,205
5,bg,1.31,bc_a1_SRF,206
5,bg,1.31,bc_a1_SRF,207
22,zfp,1.42,bc_a1_SRF,208
22,zfp,1.42,bc_a1_SRF,209
22,zfp,1.42,bc_a1_SRF,210
5,bg,1.31,bc_a1_SRF,211
20,zfp,1.59,bc_a1_SRF,212
5,bg,1.31,bc_a1_SRF,213
22,zfp,1.42,bc_a1_SRF,214
5,bg,1.31,bc_a1_SRF,215
5,bg,1.31,bc_a1_SRF,216
22,zfp,1.42,bc_a1_SRF,217
5,bg,1.31,bc_a1_SRF,218
5,bg,1.31,bc_a1_SRF,219
5,bg,1.31,bc_a1_SRF,220
5,bg,1.31,bc_a1_SRF,221
22,zfp,1.42,bc_a1_SRF,222
22,zfp,1.42,bc_a1_SRF,223
20,zfp,1.59,bc_a1_SRF,224
5,bg,1.31,bc_a1_SRF,225
5,bg,1.31,bc_a1_SRF,226
5,bg,1.31,bc_a1_SRF,227
5,bg,1.31,bc_a1_SRF,228
22,zfp,1.42,bc_a1_SRF,229
22,zfp,1.42,bc_a1_SRF,230
22,zfp,1.42,bc_a1_SRF,231
5,bg,1.31,bc_a1_SRF,232
5,bg,1.31,bc_a1_SRF,233
5,bg,1.31,bc_a1_SRF,234
20,zfp,1.59,bc_a1_SRF,235
5,bg,1.31,bc_a1_SRF,236
5,bg,1.31,bc_a1_SRF,237
5,bg,1.31,bc_a1_SRF,238
22,zfp,1.42,bc_a1_SRF,239
5,bg,1.31,bc_a1_SRF,240
5,bg,1.31,bc_a1_SRF,241
5,bg,1.31,bc_a1_SRF,242
5,bg,1.31,bc_a1_SRF,243
5,bg,1.31,bc_a1_SRF,244
20,zfp,1.59,bc_a1_SRF,245
20,zfp,1.59,bc_a1_SRF,246
22,zfp,1.42,bc_a1_SRF,247
5,bg,1.31,bc_a1_SRF,248
20,zfp,1.59,bc_a1_SRF,249
20,zfp,1.59,bc_a1_SRF,250
20,zfp,1.59,bc_a1_SRF,251
20,zfp,1.59,bc_a1_SRF,252
20,zfp,1.59,bc_a1_SRF,253
20,zfp,1.59,bc_a1_SRF,254
20,zfp,1.59,bc_a1_SRF,255
22,zfp,1.42,bc_a1_SRF,256
20,zfp,1.59,bc_a1_SRF,257
20,zfp,1.59,bc_a1_SRF,258
22,zfp,1.42,bc_a1_SRF,259
20,zfp,1.59,bc_a1_SRF,260
20,zfp,1.59,bc_a1_SRF,261
20,zfp,1.59,bc_a1_SRF,262
20,zfp,1.59,bc_a1_SRF,263
20,zfp,1.59,bc_a1_SRF,264
22,zfp,1.42,bc_a1_SRF,265
22,zfp,1.42,bc_a1_SRF,266
5,bg,1.31,bc_a1_SRF,267
20,zfp,1.59,bc_a1_SRF,268
5,bg,1.31,bc_a1_SRF,269
20,zfp,1.59,bc_a1_SRF,270
20,zfp,1.59,bc_a1_SRF,271
20,zfp,1.59,bc_a1_SRF,272
20,zfp,1.59,bc_a1_SRF,273
22,zfp,1.42,bc_a1_SRF,274
22,zfp,1.42,bc_a1_SRF,275
20,zfp,1.59,bc_a1_SRF,276
20,zfp,1.59,bc_a1_SRF,277
20,zfp,1.59,bc_a1_SRF,278
22,zfp,1.42,bc_a1_SRF,279
20,zfp,1.59,bc_a1_SRF,280
20,zfp,1.59,bc_a1_SRF,281
20,zfp,1.59,bc_a1_SRF,282
5,bg,1.31,bc_a1_SRF,283
20,zfp,1.59,bc_a1_SRF,284
5,bg,1.31,bc_a1_SRF,285
22,zfp,1.42,bc_a1_SRF,286
22,zfp,1.42,bc_a1_SRF,287
20,zfp,1.59,bc_a1_SRF,288
20,zfp,1.59,bc_a1_SRF,289
22,zfp,1.42,bc_a1_SRF,290
20,zfp,1.59,bc_a1_SRF,291
20,zfp,1.59,bc_a1_SRF,292
20,zfp,1.59,bc_a1_SRF,293
22,zfp,1.42,bc_a1_SRF,294
20,zfp,1.59,bc_a1_SRF,295
22,zfp,1.42,bc_a1_SRF,296
